time;logid;split;acdcalls;vdn;abncalls;transferred;holdcalls;auxoutoffcalls;i_acdtime;i_acwintime;holdtime;workmode;direction;auxreason;auxoutofftime;i_stafftime;i_availtime;i_auxtime;ansringtime;abntime;holdabncalls;holdacdtime
2021/06/05 17:43:30;2126898;1160;0;;0;0;0;0;0;0;0;20;0;;0;809;479;330;0;0;0;0
2021/06/05 17:43:30;2126898;1161;0;;0;0;0;0;0;0;0;20;0;;0;809;479;330;0;0;0;0
2021/06/05 17:43:30;2126898;1162;0;;0;0;0;0;0;0;0;20;0;;0;809;479;330;0;0;0;0
2021/06/07 12:41:03;2102965;1211;0;;0;0;0;0;0;0;0;50;0;6;0;660;0;660;0;0;0;0
2021/06/08 12:21:33;2113973;1048;0;2000153;0;0;0;0;421;0;0;30;2;;0;1290;201;0;0;0;0;0
2021/06/08 12:21:33;2113973;1123;1;2000153;0;0;0;0;406;30;0;30;2;;0;1290;201;0;2;0;0;0
2021/06/07 13:03:10;2800449;1050;0;;0;0;0;0;0;0;0;50;0;0;0;107;0;107;0;0;0;0
2021/06/07 13:03:10;2800449;1095;0;;0;0;0;0;0;0;0;50;0;0;0;107;0;107;0;0;0;0
2021/06/07 13:03:10;2800449;1124;0;;0;0;0;0;0;0;0;50;0;0;0;107;0;107;0;0;0;0
2021/06/07 08:18:33;2111822;1001;0;2000001;0;0;0;0;114;0;0;30;2;;0;1112;611;385;0;0;0;0
2021/06/07 15:54:13;2102090;6300;0;;0;0;0;0;0;0;0;50;0;0;0;1450;0;1450;0;0;0;0
2021/06/07 18:34:27;2126948;1048;0;2000157;0;0;0;0;82;0;0;30;2;;0;265;0;0;0;0;0;0
2021/06/07 18:34:27;2126948;1123;0;2000157;0;0;0;0;0;0;0;30;2;;0;265;0;0;0;0;0;0
2021/06/08 11:18:33;2105798;1035;0;2000114;0;0;0;0;246;0;0;30;2;;0;1109;316;0;0;0;0;0
2021/06/08 11:18:33;2105798;1036;0;2000114;0;0;0;0;0;0;0;30;2;;0;1109;316;0;0;0;0;0
2021/06/08 11:18:33;2105798;1037;0;2000114;0;0;0;0;0;0;0;30;2;;0;1109;316;0;0;0;0;0
2021/06/07 15:05:47;2100374;1071;0;;0;0;0;0;0;0;0;50;0;5;0;344;0;344;0;0;0;0
2021/06/07 15:05:47;2100374;1072;0;;0;0;0;0;0;0;0;50;0;5;0;344;0;344;0;0;0;0
2021/06/07 11:12:23;2113564;1053;0;;0;0;0;0;0;0;0;20;0;;0;471;127;136;0;0;0;0
2021/06/07 11:12:23;2113564;1231;0;;0;0;0;0;0;0;0;20;0;;0;471;127;136;0;0;0;0
2021/06/07 11:12:23;2113564;1232;0;;0;0;0;0;0;0;0;20;0;;0;471;127;136;0;0;0;0
2021/06/07 11:12:23;2113564;1233;0;;0;0;0;0;142;60;0;20;0;;0;471;127;136;0;0;0;0
2021/06/08 14:24:04;2125997;1165;0;;0;0;0;0;0;0;0;50;0;0;0;1442;0;20;0;0;0;0
2021/06/08 14:24:04;2125997;1166;0;;0;0;0;0;0;0;0;50;0;0;0;1442;0;20;0;0;0;0
2021/06/08 14:24:04;2125997;1169;1;;0;1;1;0;816;19;646;50;0;0;0;1442;0;20;3;0;0;646
2021/06/08 14:24:04;2125997;1172;0;;0;0;0;0;0;0;0;50;0;0;0;1442;0;20;0;0;0;0
2021/06/08 08:36:58;2128693;1165;0;2000444;0;0;0;0;417;0;0;30;2;;0;417;0;0;0;0;0;0
2021/06/08 08:36:58;2128693;1166;0;2000444;0;0;0;0;0;0;0;30;2;;0;417;0;0;0;0;0;0
2021/06/08 08:36:58;2128693;1167;0;2000444;0;0;0;0;0;0;0;30;2;;0;417;0;0;0;0;0;0
2021/06/08 08:36:58;2128693;1168;0;2000444;0;0;0;0;0;0;0;30;2;;0;417;0;0;0;0;0;0
2021/06/08 08:36:58;2128693;1169;0;2000444;0;0;0;0;0;0;0;30;2;;0;417;0;0;0;0;0;0
2021/06/08 08:36:58;2128693;1194;0;2000444;0;0;0;0;0;0;0;30;2;;0;417;0;0;0;0;0;0
2021/06/07 13:54:10;2116875;1178;0;;0;0;0;0;0;0;0;50;1;8;0;747;0;575;0;0;0;0
2021/06/07 13:54:10;2116875;1179;1;;0;0;0;0;167;5;0;50;1;8;0;747;0;575;0;0;0;0
2021/06/07 13:54:10;2116875;1180;0;;0;0;0;0;0;0;0;50;1;8;0;747;0;575;0;0;0;0
2021/06/05 19:44:46;2125561;1048;0;2000153;0;0;0;0;352;78;0;30;2;;0;886;153;0;0;0;0;0
2021/06/07 16:13:42;2125736;1171;0;;0;0;0;0;0;0;0;20;0;;0;819;235;0;0;0;0;0
2021/06/07 16:13:42;2125736;1195;1;;0;0;1;0;524;60;368;20;0;;0;819;235;0;0;0;0;368
2021/06/07 12:07:06;2101794;1069;0;;0;0;0;0;0;0;0;50;1;8;0;423;0;423;0;0;0;0
2021/06/07 12:07:06;2101794;1071;0;;0;0;0;0;0;0;0;50;1;8;0;423;0;423;0;0;0;0
2021/06/07 12:07:06;2101794;1072;0;;0;0;0;0;0;0;0;50;1;8;0;423;0;423;0;0;0;0
2021/06/07 12:07:06;2101794;1080;0;;0;0;0;0;0;0;0;50;1;8;0;423;0;423;0;0;0;0
2021/06/07 09:22:51;2119295;1165;1;;0;0;1;0;829;60;151;220;0;;0;1369;0;0;0;0;0;151
2021/06/07 09:22:51;2119295;1166;0;;0;0;0;0;0;0;0;220;0;;0;1369;0;0;0;0;0;0
2021/06/07 09:22:51;2119295;1169;0;;0;0;0;0;0;0;0;220;0;;0;1369;0;0;0;0;0;0
2021/06/07 09:22:51;2119295;1172;0;;0;0;0;0;0;0;0;220;0;;0;1369;0;0;0;0;0;0
2021/06/07 12:04:28;2121096;1082;0;2000354;0;0;0;0;0;0;0;30;2;;0;264;0;0;0;0;0;0
2021/06/07 12:04:28;2121096;1084;0;2000354;0;0;0;0;0;0;0;30;2;;0;264;0;0;0;0;0;0
2021/06/07 12:04:28;2121096;1131;0;2000354;0;0;0;0;264;0;0;30;2;;0;264;0;0;0;0;0;0
2021/06/07 12:04:28;2121096;1139;0;2000354;0;0;0;0;0;0;0;30;2;;0;264;0;0;0;0;0;0
2021/06/07 12:04:28;2121096;1140;0;2000354;0;0;0;0;0;0;0;30;2;;0;264;0;0;0;0;0;0
2021/06/07 12:04:28;2121096;1141;0;2000354;0;0;0;0;0;0;0;30;2;;0;264;0;0;0;0;0;0
2021/06/07 12:04:28;2121096;1142;0;2000354;0;0;0;0;0;0;0;30;2;;0;264;0;0;0;0;0;0
2021/06/07 12:04:28;2121096;1143;0;2000354;0;0;0;0;0;0;0;30;2;;0;264;0;0;0;0;0;0
2021/06/07 12:04:28;2121096;1144;0;2000354;0;0;0;0;0;0;0;30;2;;0;264;0;0;0;0;0;0
2021/06/07 12:04:28;2121096;6250;0;2000354;0;0;0;0;0;0;0;30;2;;0;264;0;0;0;0;0;0
2021/06/07 14:39:44;2108857;1094;0;2000368;0;0;0;0;388;0;0;30;2;;0;582;194;0;0;0;0;0
2021/06/08 11:55:33;2111145;1165;0;2000444;0;0;0;0;1380;0;0;30;2;;0;1529;0;149;0;0;0;0
2021/06/08 11:55:33;2111145;1166;0;2000444;0;0;0;0;0;0;0;30;2;;0;1529;0;149;0;0;0;0
2021/06/08 11:55:33;2111145;1169;0;2000444;0;0;0;0;0;0;0;30;2;;0;1529;0;149;0;0;0;0
2021/06/08 11:55:33;2111145;1172;0;2000444;0;0;0;0;0;0;0;30;2;;0;1529;0;149;0;0;0;0
2021/06/05 12:25:17;2113524;1028;0;;0;0;0;0;0;2;0;20;0;;0;1516;407;775;0;0;0;0
2021/06/05 12:25:17;2113524;1029;0;;0;0;0;0;151;60;0;20;0;;0;1516;407;775;0;0;0;0
2021/06/05 12:25:17;2113524;1030;0;;0;0;0;0;0;0;0;20;0;;0;1516;407;775;0;0;0;0
2021/06/05 12:25:17;2113524;1031;0;;0;0;0;0;0;0;0;20;0;;0;1516;407;775;0;0;0;0
2021/06/05 12:25:17;2113524;1032;0;;0;0;0;0;0;0;0;20;0;;0;1516;407;775;0;0;0;0
2021/06/07 18:22:52;2113326;1041;1;2000129;0;0;1;2;1101;68;28;30;2;;165;1369;0;189;4;0;0;28
2021/06/07 18:22:52;2113326;1042;0;2000129;0;0;0;0;0;0;0;30;2;;0;1369;0;189;0;0;0;0
2021/06/07 18:22:52;2113326;1043;0;2000129;0;0;0;0;0;0;0;30;2;;0;1369;0;189;0;0;0;0
2021/06/07 18:22:52;2113326;1091;0;2000129;0;0;0;0;0;0;0;30;2;;0;1369;0;189;0;0;0;0
2021/06/07 18:22:52;2113326;1164;0;2000129;0;0;0;0;0;0;0;30;2;;0;1369;0;189;0;0;0;0
2021/06/07 17:56:28;2126276;1165;0;;0;0;0;0;0;183;0;20;0;;0;1586;1403;0;0;0;0;0
2021/06/07 17:56:28;2126276;1166;0;;0;0;0;0;0;0;0;20;0;;0;1586;1403;0;0;0;0;0
2021/06/07 17:56:28;2126276;1169;0;;0;0;0;0;0;0;0;20;0;;0;1586;1403;0;0;0;0;0
2021/06/08 11:01:50;2119165;1178;0;;0;0;0;0;0;0;0;20;0;;0;106;73;0;0;0;0;0
2021/06/08 11:01:50;2119165;1179;1;;0;0;0;0;3;30;0;20;0;;0;106;73;0;0;0;0;0
2021/06/08 11:01:50;2119165;1180;0;;0;0;0;0;0;0;0;20;0;;0;106;73;0;0;0;0;0
2021/06/08 07:08:46;2100049;6300;0;;0;0;0;0;0;0;0;50;0;0;0;522;0;522;0;0;0;0
2021/06/07 15:08:24;2100065;1057;1;;0;0;1;0;224;30;75;50;0;8;0;502;18;230;4;0;0;75
2021/06/05 13:17:28;2108065;1151;0;;0;0;0;0;0;42;0;20;0;;0;1047;805;0;0;0;0;0
2021/06/05 13:17:28;2108065;1152;0;;0;0;0;0;0;0;0;20;0;;0;1047;805;0;0;0;0;0
2021/06/05 13:17:28;2108065;1153;0;;0;0;0;0;0;0;0;20;0;;0;1047;805;0;0;0;0;0
2021/06/05 13:17:28;2108065;1154;1;;0;0;1;0;3;0;197;20;0;;0;1047;805;0;0;0;1;197
2021/06/05 13:17:28;2108065;1155;0;;0;0;0;0;0;0;0;20;0;;0;1047;805;0;0;0;0;0
2021/06/07 12:46:19;2125189;1167;0;;0;0;0;0;0;0;0;50;0;6;0;976;0;976;0;0;0;0
2021/06/07 12:46:19;2125189;1168;0;;0;0;0;0;0;0;0;50;0;6;0;976;0;976;0;0;0;0
2021/06/05 14:07:01;2119113;6300;0;;0;0;0;0;0;0;0;50;2;0;0;420;0;420;0;0;0;0
2021/06/08 08:42:13;2801316;1050;0;2000393;0;0;0;1;0;0;0;30;2;;904;732;0;709;0;0;0;0
2021/06/08 08:42:13;2801316;1095;0;2000393;0;0;0;0;0;0;0;30;2;;0;732;0;709;0;0;0;0
2021/06/08 08:42:13;2801316;1124;0;2000393;0;0;0;0;21;0;0;30;2;;0;732;0;709;0;0;0;0
2021/06/07 11:24:14;2124728;1053;0;2000215;0;0;0;0;0;0;0;30;2;;0;1451;259;320;0;0;0;0
2021/06/07 11:24:14;2124728;1231;2;2000215;0;2;3;2;804;64;344;30;2;;939;1451;259;320;2;0;0;69
2021/06/07 11:24:14;2124728;1232;0;2000215;0;0;0;0;0;0;0;30;2;;0;1451;259;320;0;0;0;0
2021/06/05 11:21:24;2832195;1226;0;;0;0;0;0;0;0;0;20;0;;0;1266;1220;46;0;0;0;0
2021/06/07 12:24:15;2124432;1198;0;;0;0;0;0;561;60;0;220;0;;0;962;60;5;0;0;0;0
2021/06/07 12:24:15;2124432;1205;0;;0;0;0;0;0;0;0;220;0;;0;962;60;5;0;0;0;0
2021/06/07 13:12:21;2126553;1048;0;;0;0;0;0;0;31;0;20;0;;0;511;469;11;0;0;0;0
2021/06/07 13:12:21;2126553;1123;0;;0;0;0;0;0;0;0;20;0;;0;511;469;11;0;0;0;0
2021/06/07 14:50:14;2114653;1048;1;;0;0;0;2;511;0;0;20;0;;1077;1212;55;642;4;0;0;0
2021/06/07 14:50:14;2114653;1123;0;;0;0;0;0;0;0;0;20;0;;0;1212;55;642;0;0;0;0
2021/06/08 11:54:12;2104600;1082;0;;0;0;0;0;531;0;0;50;1;0;0;1448;460;1;0;0;0;0
2021/06/08 11:54:12;2104600;1084;0;;0;0;0;0;0;0;0;50;1;0;0;1448;460;1;0;0;0;0
2021/06/08 11:54:12;2104600;1131;1;;0;0;0;0;183;60;0;50;1;0;0;1448;460;1;3;0;0;0
2021/06/08 11:54:12;2104600;1139;0;;0;0;0;0;0;0;0;50;1;0;0;1448;460;1;0;0;0;0
2021/06/08 11:54:12;2104600;1140;0;;0;0;0;0;0;0;0;50;1;0;0;1448;460;1;0;0;0;0
2021/06/08 11:54:12;2104600;1141;0;;0;0;0;0;0;0;0;50;1;0;0;1448;460;1;0;0;0;0
2021/06/08 11:54:12;2104600;1142;0;;0;0;0;0;0;0;0;50;1;0;0;1448;460;1;0;0;0;0
2021/06/08 11:54:12;2104600;1143;0;;0;0;0;0;0;0;0;50;1;0;0;1448;460;1;0;0;0;0
2021/06/08 11:54:12;2104600;1144;0;;0;0;0;0;0;0;0;50;1;0;0;1448;460;1;0;0;0;0
2021/06/08 11:54:12;2104600;6250;0;;0;0;0;0;0;0;0;50;1;0;0;1448;460;1;0;0;0;0
2021/06/07 15:31:50;2115537;1057;1;;0;1;1;0;0;30;137;20;0;;0;107;14;63;0;0;0;137
2021/06/08 11:39:44;2124765;1053;0;;0;0;0;0;0;0;0;40;0;;0;580;105;13;0;0;0;0
2021/06/08 11:39:44;2124765;1231;1;;0;0;1;1;288;57;117;40;0;;4;580;105;13;0;0;0;117
2021/06/08 11:39:44;2124765;1232;0;;0;0;0;0;0;0;0;40;0;;0;580;105;13;0;0;0;0
2021/06/08 10:13:35;2118488;1165;0;;0;0;0;0;0;0;0;220;0;;0;813;0;0;0;0;0;0
2021/06/08 10:13:35;2118488;1166;0;;0;0;0;0;0;0;0;220;0;;0;813;0;0;0;0;0;0
2021/06/08 10:13:35;2118488;1169;0;;0;0;0;0;615;0;0;220;0;;0;813;0;0;0;0;0;0
2021/06/07 17:03:09;2119910;1069;0;;0;0;0;0;0;0;0;50;0;6;0;186;0;186;0;0;0;0
2021/06/07 17:03:09;2119910;1071;0;;0;0;0;0;0;0;0;50;0;6;0;186;0;186;0;0;0;0
2021/06/07 17:03:09;2119910;1078;0;;0;0;0;0;0;0;0;50;0;6;0;186;0;186;0;0;0;0
2021/06/06 16:47:21;2127932;1041;1;2000129;0;0;0;0;977;60;0;30;2;;0;1040;0;0;2;0;0;0
2021/06/06 16:47:21;2127932;1042;0;2000129;0;0;0;0;0;0;0;30;2;;0;1040;0;0;0;0;0;0
2021/06/06 16:47:21;2127932;1043;0;2000129;0;0;0;0;0;0;0;30;2;;0;1040;0;0;0;0;0;0
2021/06/06 16:47:21;2127932;1091;0;2000129;0;0;0;0;0;0;0;30;2;;0;1040;0;0;0;0;0;0
2021/06/06 16:47:21;2127932;1164;0;2000129;0;0;0;0;0;0;0;30;2;;0;1040;0;0;0;0;0;0
2021/06/08 10:12:16;2800917;1050;0;;0;0;0;0;0;0;0;220;0;;0;734;70;0;0;0;0;0
2021/06/08 10:12:16;2800917;1095;0;;0;0;0;0;0;0;0;220;0;;0;734;70;0;0;0;0;0
2021/06/08 10:12:16;2800917;1124;0;;0;0;0;0;634;0;0;220;0;;0;734;70;0;0;0;0;0
2021/06/08 13:00:31;2109652;1053;0;;0;0;0;0;0;0;0;20;0;;0;28;28;0;0;0;0;0
2021/06/08 13:00:31;2109652;1231;0;;0;0;0;0;0;0;0;20;0;;0;28;28;0;0;0;0;0
2021/06/08 13:00:31;2109652;1232;0;;0;0;0;0;0;0;0;20;0;;0;28;28;0;0;0;0;0
2021/06/08 13:00:31;2109652;1233;0;;0;0;0;0;0;0;0;20;0;;0;28;28;0;0;0;0;0
2021/06/05 17:55:18;2119750;1048;0;2000391;0;0;0;0;0;0;0;30;2;;0;1516;1096;0;0;0;0;0
2021/06/05 17:55:18;2119750;1121;5;2000391;0;0;0;0;175;150;0;30;2;;0;1516;1096;0;15;0;0;0
2021/06/05 17:55:18;2119750;1123;1;2000391;0;0;0;0;46;30;0;30;2;;0;1516;1096;0;2;0;0;0
2021/06/05 14:12:14;2100488;1048;0;;0;0;0;0;0;0;0;50;0;0;0;733;0;733;0;0;0;0
2021/06/05 14:12:14;2100488;1123;0;;0;0;0;0;0;0;0;50;0;0;0;733;0;733;0;0;0;0
2021/06/07 18:13:41;2111375;1044;0;2000140;0;0;0;2;0;2;0;30;2;;84;818;18;338;0;0;0;0
2021/06/07 18:13:41;2111375;1045;0;2000140;0;0;0;0;0;0;0;30;2;;0;818;18;338;0;0;0;0
2021/06/07 18:13:41;2111375;1046;0;2000140;0;0;0;0;0;0;0;30;2;;0;818;18;338;0;0;0;0
2021/06/07 18:13:41;2111375;1052;0;2000140;0;0;0;0;457;0;0;30;2;;0;818;18;338;0;0;0;0
2021/06/07 18:13:41;2111375;1109;0;2000140;0;0;0;0;0;0;0;30;2;;0;818;18;338;0;0;0;0
2021/06/08 09:31:46;2119766;1048;0;;0;0;0;0;0;1;0;40;0;;0;104;0;103;0;0;0;0
2021/06/08 09:31:46;2119766;1123;0;;0;0;0;0;0;0;0;40;0;;0;104;0;103;0;0;0;0
2021/06/06 17:51:14;2100870;1035;0;2000116;0;0;0;0;0;0;0;30;2;;0;1274;352;842;0;0;0;0
2021/06/06 17:51:14;2100870;1036;0;2000116;0;0;0;0;0;0;0;30;2;;0;1274;352;842;0;0;0;0
2021/06/06 17:51:14;2100870;1037;0;2000116;0;0;0;0;0;0;0;30;2;;0;1274;352;842;0;0;0;0
2021/06/06 17:51:14;2100870;1038;0;2000116;0;0;0;0;0;0;0;30;2;;0;1274;352;842;0;0;0;0
2021/06/06 17:51:14;2100870;1090;0;2000116;0;0;1;1;75;0;66;30;2;;867;1274;352;842;0;0;0;0
2021/06/05 09:30:25;2127477;1165;0;2000445;0;0;0;0;0;0;0;30;2;;0;23;0;0;0;0;0;0
2021/06/05 09:30:25;2127477;1166;0;2000445;0;0;0;0;23;0;0;30;2;;0;23;0;0;0;0;0;0
2021/06/05 09:30:25;2127477;1169;0;2000445;0;0;0;0;0;0;0;30;2;;0;23;0;0;0;0;0;0
2021/06/05 09:30:25;2127477;1172;0;2000445;0;0;0;0;0;0;0;30;2;;0;23;0;0;0;0;0;0
2021/06/07 09:07:00;2109551;1028;0;2000061;0;0;0;0;0;0;0;30;2;;0;418;302;0;0;0;0;0
2021/06/07 09:07:00;2109551;1029;0;2000061;0;0;0;0;116;0;0;30;2;;0;418;302;0;0;0;0;0
2021/06/07 09:07:00;2109551;1030;0;2000061;0;0;0;0;0;0;0;30;2;;0;418;302;0;0;0;0;0
2021/06/07 09:07:00;2109551;1031;0;2000061;0;0;0;0;0;0;0;30;2;;0;418;302;0;0;0;0;0
2021/06/07 09:07:00;2109551;1032;0;2000061;0;0;0;0;0;0;0;30;2;;0;418;302;0;0;0;0;0
2021/06/07 14:11:02;2120747;1048;1;;0;1;1;4;0;0;15;20;0;;99;660;282;126;3;0;0;15
2021/06/07 14:11:02;2120747;1123;1;;0;0;0;0;252;0;0;20;0;;0;660;282;126;3;0;0;0
2021/06/07 13:07:06;2127483;1167;0;;0;0;0;1;0;0;0;50;0;1;46;423;3;415;0;0;0;0
2021/06/07 13:07:06;2127483;1168;1;;0;0;1;0;0;5;216;50;0;1;0;423;3;415;9;0;1;216
2021/06/05 12:12:12;2107773;1028;0;;0;0;0;0;0;0;0;20;0;;0;730;234;0;0;0;0;0
2021/06/05 12:12:12;2107773;1029;1;;0;0;0;0;436;60;0;20;0;;0;730;234;0;0;0;0;0
2021/06/05 12:12:12;2107773;1030;0;;0;0;0;0;0;0;0;20;0;;0;730;234;0;0;0;0;0
2021/06/05 12:12:12;2107773;1031;0;;0;0;0;0;0;0;0;20;0;;0;730;234;0;0;0;0;0
2021/06/05 12:12:12;2107773;1032;0;;0;0;0;0;0;0;0;20;0;;0;730;234;0;0;0;0;0
2021/06/06 15:16:03;2105434;6300;0;;0;0;0;0;0;0;0;50;0;0;0;963;0;963;0;0;0;0
2021/06/07 14:24:09;2107124;1057;2;2000240;0;0;1;0;669;60;144;30;2;;0;1447;465;0;3;0;0;144
2021/06/07 14:24:09;2107124;1059;1;2000240;0;0;1;0;76;30;677;30;2;;0;1447;465;0;3;0;0;677
2021/06/07 12:30:32;2125892;1165;0;;0;0;0;0;0;28;0;50;0;6;0;29;0;1;0;0;0;0
2021/06/07 12:30:32;2125892;1166;0;;0;0;0;0;0;0;0;50;0;6;0;29;0;1;0;0;0;0
2021/06/07 12:30:32;2125892;1169;0;;0;0;0;0;0;0;0;50;0;6;0;29;0;1;0;0;0;0
2021/06/07 12:30:32;2125892;1172;0;;0;0;0;0;0;0;0;50;0;6;0;29;0;1;0;0;0;0
2021/06/08 13:52:49;2104360;1028;0;2000071;0;0;0;0;0;0;0;30;2;;0;1367;506;147;0;0;0;0
2021/06/08 13:52:49;2104360;1029;2;2000071;0;1;1;0;329;105;140;30;2;;0;1367;506;147;0;0;0;140
2021/06/08 13:52:49;2104360;1030;1;2000071;0;1;1;0;110;62;112;30;2;;0;1367;506;147;3;0;0;112
2021/06/08 13:52:49;2104360;1031;0;2000071;0;0;0;0;0;0;0;30;2;;0;1367;506;147;0;0;0;0
2021/06/08 13:52:49;2104360;1032;0;2000071;0;0;0;0;0;0;0;30;2;;0;1367;506;147;0;0;0;0
2021/06/07 17:21:33;2118047;1082;0;2000347;0;0;0;0;641;0;0;30;2;;0;1290;131;144;0;0;0;0
2021/06/07 17:21:33;2118047;1084;0;2000347;0;0;0;0;0;0;0;30;2;;0;1290;131;144;0;0;0;0
2021/06/07 17:21:33;2118047;1131;1;2000347;0;1;1;0;221;0;76;30;2;;0;1290;131;144;2;0;0;76
2021/06/07 17:21:33;2118047;1139;0;2000347;0;0;0;0;0;0;0;30;2;;0;1290;131;144;0;0;0;0
2021/06/07 17:21:33;2118047;1140;0;2000347;0;0;0;0;0;0;0;30;2;;0;1290;131;144;0;0;0;0
2021/06/07 17:21:33;2118047;1141;0;2000347;0;0;0;0;0;0;0;30;2;;0;1290;131;144;0;0;0;0
2021/06/07 17:21:33;2118047;1142;0;2000347;0;0;0;0;0;0;0;30;2;;0;1290;131;144;0;0;0;0
2021/06/07 17:21:33;2118047;1143;0;2000347;0;0;0;0;0;0;0;30;2;;0;1290;131;144;0;0;0;0
2021/06/07 17:21:33;2118047;1144;0;2000347;0;0;0;0;0;0;0;30;2;;0;1290;131;144;0;0;0;0
2021/06/07 17:21:33;2118047;6250;0;2000347;0;0;0;0;0;0;0;30;2;;0;1290;131;144;0;0;0;0
2021/06/07 14:04:28;2801853;1050;0;;0;0;0;0;0;0;0;50;0;0;0;116;0;116;0;0;0;0
2021/06/07 14:04:28;2801853;1095;0;;0;0;0;0;0;0;0;50;0;0;0;116;0;116;0;0;0;0
2021/06/07 14:04:28;2801853;1124;0;;0;0;0;0;0;0;0;50;0;0;0;116;0;116;0;0;0;0
2021/06/05 18:17:27;2107452;1035;0;;0;0;2;3;0;34;244;50;1;8;494;1045;68;943;0;0;0;0
2021/06/05 18:17:27;2107452;1036;0;;0;0;0;0;0;0;0;50;1;8;0;1045;68;943;0;0;0;0
2021/06/05 18:17:27;2107452;1037;0;;0;0;0;0;0;0;0;50;1;8;0;1045;68;943;0;0;0;0
2021/06/05 18:17:27;2107452;1038;0;;0;0;0;0;0;0;0;50;1;8;0;1045;68;943;0;0;0;0
2021/06/05 18:17:27;2107452;1090;0;;0;0;0;0;0;0;0;50;1;8;0;1045;68;943;0;0;0;0
2021/06/05 13:05:41;2120425;1041;1;2000134;0;0;0;0;43;9;0;30;2;;0;341;43;0;3;0;0;0
2021/06/05 13:05:41;2120425;1042;0;2000134;0;0;0;0;0;0;0;30;2;;0;341;43;0;0;0;0;0
2021/06/05 13:05:41;2120425;1043;0;2000134;0;0;0;0;0;0;0;30;2;;0;341;43;0;0;0;0;0
2021/06/05 13:05:41;2120425;1091;0;2000134;0;0;0;0;243;0;0;30;2;;0;341;43;0;0;0;0;0
2021/06/05 13:05:41;2120425;1164;0;2000134;0;0;0;0;0;0;0;30;2;;0;341;43;0;0;0;0;0
2021/06/07 12:08:24;2106950;1165;0;2000444;0;0;0;0;306;0;0;30;2;;0;501;0;0;0;0;0;0
2021/06/07 12:08:24;2106950;1166;0;2000444;0;0;0;0;0;0;0;30;2;;0;501;0;0;0;0;0;0
2021/06/07 12:08:24;2106950;1167;0;2000444;0;0;0;0;0;0;0;30;2;;0;501;0;0;0;0;0;0
2021/06/07 12:08:24;2106950;1168;0;2000444;0;0;0;0;0;0;0;30;2;;0;501;0;0;0;0;0;0
2021/06/07 12:08:24;2106950;1169;0;2000444;0;0;0;0;0;0;0;30;2;;0;501;0;0;0;0;0;0
2021/06/07 12:08:24;2106950;1172;0;2000444;0;0;0;0;0;0;0;30;2;;0;501;0;0;0;0;0;0
2021/06/07 09:21:33;2113527;1035;1;2000116;0;0;1;0;365;62;122;30;2;;0;1045;399;46;2;0;0;122
2021/06/07 09:21:33;2113527;1036;0;2000116;0;0;0;0;0;0;0;30;2;;0;1045;399;46;0;0;0;0
2021/06/07 09:21:33;2113527;1037;0;2000116;0;0;0;0;0;0;0;30;2;;0;1045;399;46;0;0;0;0
2021/06/07 09:21:33;2113527;1038;0;2000116;0;0;0;0;0;0;0;30;2;;0;1045;399;46;0;0;0;0
2021/06/07 09:21:33;2113527;1090;0;2000116;0;0;0;0;46;0;0;30;2;;0;1045;399;46;0;0;0;0
2021/06/08 10:38:22;2104523;1085;0;2000359;0;0;0;0;0;0;0;40;0;;0;499;0;0;0;0;0;0
2021/06/08 10:38:22;2104523;1132;0;2000359;0;0;0;0;444;55;0;40;0;;0;499;0;0;0;0;0;0
2021/06/07 15:03:09;2124381;1002;1;;0;1;1;0;0;30;376;20;0;;0;187;26;131;3;0;0;376
2021/06/07 15:03:09;2124381;1048;0;;0;0;0;0;0;0;0;20;0;;0;187;26;131;0;0;0;0
2021/06/08 10:12:16;2125473;1165;0;2000444;0;0;0;0;424;0;0;30;2;;0;734;0;0;0;0;0;0
2021/06/08 10:12:16;2125473;1166;0;2000444;0;0;0;0;0;0;0;30;2;;0;734;0;0;0;0;0;0
2021/06/05 17:36:59;2125946;1170;0;;0;0;0;0;0;0;0;20;0;;0;417;346;0;0;0;0;0
2021/06/05 17:36:59;2125946;1173;1;;0;0;0;0;11;60;0;20;0;;0;417;346;0;0;0;0;0
2021/06/06 18:16:02;2125148;1082;1;2000347;0;0;0;0;238;42;0;30;2;;0;961;0;679;2;0;0;0
2021/06/06 18:16:02;2125148;1084;0;2000347;0;0;0;0;0;0;0;30;2;;0;961;0;679;0;0;0;0
2021/06/06 18:16:02;2125148;1131;0;2000347;0;0;0;0;0;0;0;30;2;;0;961;0;679;0;0;0;0
2021/06/06 18:16:02;2125148;1139;0;2000347;0;0;0;0;0;0;0;30;2;;0;961;0;679;0;0;0;0
2021/06/06 18:16:02;2125148;1140;0;2000347;0;0;0;0;0;0;0;30;2;;0;961;0;679;0;0;0;0
2021/06/06 18:16:02;2125148;1141;0;2000347;0;0;0;0;0;0;0;30;2;;0;961;0;679;0;0;0;0
2021/06/06 18:16:02;2125148;1142;0;2000347;0;0;0;0;0;0;0;30;2;;0;961;0;679;0;0;0;0
2021/06/06 18:16:02;2125148;1143;0;2000347;0;0;0;0;0;0;0;30;2;;0;961;0;679;0;0;0;0
2021/06/06 18:16:02;2125148;1144;0;2000347;0;0;0;0;0;0;0;30;2;;0;961;0;679;0;0;0;0
